CIK,accession number,URL,company,ticker,description,form type,type,filed at
1438533,0001438533-24-000012,https://www.sec.gov/Archives/edgar/data/1438533/000143853324000012/tvtx-20240327.htm,"Travere Therapeutics, Inc. (TVTX) (CIK 0001438533)",TVTX,DEF 14A,DEF 14A,DEF 14A,2024-03-27
1438533,0001438533-23-000016,https://www.sec.gov/Archives/edgar/data/1438533/000143853323000016/tvtx-20230413.htm,"Travere Therapeutics, Inc. (TVTX) (CIK 0001438533)",TVTX,DEF 14A,DEF 14A,DEF 14A,2023-04-13
1438533,0001438533-23-000008,https://www.sec.gov/Archives/edgar/data/1438533/000143853323000008/tvtx-20221231.htm,"Travere Therapeutics, Inc. (TVTX) (CIK 0001438533)",TVTX,10-K,10-K,10-K,2023-02-23
1438533,0001438533-24-000014,https://www.sec.gov/Archives/edgar/data/1438533/000143853324000014/travereannualreportars.pdf,"Travere Therapeutics, Inc. (TVTX) (CIK 0001438533)",TVTX,ARS,ARS,ARS,2024-03-27
1438533,0001438533-24-000005,https://www.sec.gov/Archives/edgar/data/1438533/000143853324000005/tvtx-20231231.htm,"Travere Therapeutics, Inc. (TVTX) (CIK 0001438533)",TVTX,10-K,10-K,10-K,2024-02-20
898031,0000930413-23-002744,https://www.sec.gov/Archives/edgar/data/898031/000093041323002744/c107281_ncsr.htm,LORD ABBETT SECURITIES TRUST (CIK 0000898031),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-12-29
898031,0000930413-23-000693,https://www.sec.gov/Archives/edgar/data/898031/000093041323000693/c105125_485bpos-ixbrl.htm,LORD ABBETT SECURITIES TRUST (CIK 0000898031),,,485BPOS,485BPOS,2023-02-28
898031,0000930413-24-000719,https://www.sec.gov/Archives/edgar/data/898031/000093041324000719/c107538_485bpos-ixbrl.htm,LORD ABBETT SECURITIES TRUST (CIK 0000898031),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2024-02-23
701817,0001752724-24-015820,https://www.sec.gov/Archives/edgar/data/701817/000175272424015820/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2024-01-26
701817,0001752724-24-015818,https://www.sec.gov/Archives/edgar/data/701817/000175272424015818/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2024-01-26
701817,0001752724-24-015815,https://www.sec.gov/Archives/edgar/data/701817/000175272424015815/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2024-01-26
701817,0001752724-24-015816,https://www.sec.gov/Archives/edgar/data/701817/000175272424015816/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2024-01-26
701817,0001752724-24-015817,https://www.sec.gov/Archives/edgar/data/701817/000175272424015817/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2024-01-26
701817,0001752724-24-015821,https://www.sec.gov/Archives/edgar/data/701817/000175272424015821/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2024-01-26
701817,0001752724-24-015822,https://www.sec.gov/Archives/edgar/data/701817/000175272424015822/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2024-01-26
701817,0001752724-24-015819,https://www.sec.gov/Archives/edgar/data/701817/000175272424015819/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2024-01-26
701817,0001752724-23-017373,https://www.sec.gov/Archives/edgar/data/701817/000175272423017373/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-01-30
701817,0001752724-23-166518,https://www.sec.gov/Archives/edgar/data/701817/000175272423166518/STET_Schedule_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-07-28
701817,0001752724-23-166515,https://www.sec.gov/Archives/edgar/data/701817/000175272423166515/STET_Schedule_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-07-28
701817,0001752724-23-017368,https://www.sec.gov/Archives/edgar/data/701817/000175272423017368/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-01-30
701817,0001752724-23-017370,https://www.sec.gov/Archives/edgar/data/701817/000175272423017370/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-01-30
701817,0001752724-23-017371,https://www.sec.gov/Archives/edgar/data/701817/000175272423017371/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-01-30
701817,0001752724-23-166520,https://www.sec.gov/Archives/edgar/data/701817/000175272423166520/STET_Schedule_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-07-28
701817,0001752724-23-017367,https://www.sec.gov/Archives/edgar/data/701817/000175272423017367/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-01-30
701817,0001752724-23-166514,https://www.sec.gov/Archives/edgar/data/701817/000175272423166514/STET_Schedule_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-07-28
701817,0001752724-23-166543,https://www.sec.gov/Archives/edgar/data/701817/000175272423166543/STET_Schedule_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-07-28
701817,0001752724-23-166516,https://www.sec.gov/Archives/edgar/data/701817/000175272423166516/STET_Schedule_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-07-28
701817,0001752724-23-017369,https://www.sec.gov/Archives/edgar/data/701817/000175272423017369/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-01-30
701817,0001752724-23-166519,https://www.sec.gov/Archives/edgar/data/701817/000175272423166519/STET_Schedule_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-07-28
701817,0001752724-23-017372,https://www.sec.gov/Archives/edgar/data/701817/000175272423017372/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-01-30
701817,0001752724-23-017374,https://www.sec.gov/Archives/edgar/data/701817/000175272423017374/STET_Sch_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-01-30
701817,0001752724-23-166517,https://www.sec.gov/Archives/edgar/data/701817/000175272423166517/STET_Schedule_F.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,SCHEDULE F,NPORT-P,NPORT-EX,2023-07-28
701817,0001398344-23-009106,https://www.sec.gov/Archives/edgar/data/701817/000139834423009106/fp0082800-1_ncsrs.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,,N-CSRS,N-CSRS,2023-05-08
701817,0001398344-23-020291,https://www.sec.gov/Archives/edgar/data/701817/000139834423020291/fp0085172-1_ncsr.htm,SEI TAX EXEMPT TRUST (CIK 0000701817),,,N-CSR,N-CSR,2023-11-08
1644963,0001410578-23-000557,https://www.sec.gov/Archives/edgar/data/1644963/000141057823000557/atxi-20221231x10k.htm,"AVENUE THERAPEUTICS, INC. (ATXI) (CIK 0001644963)",ATXI,10-K,10-K,10-K,2023-03-31
1644963,0001437749-24-008294,https://www.sec.gov/Archives/edgar/data/1644963/000143774924008294/atxi20221231_10k.htm,"AVENUE THERAPEUTICS, INC. (ATXI) (CIK 0001644963)",ATXI,FORM 10-K,10-K,10-K,2024-03-18
1048477,0001048477-24-000058,https://www.sec.gov/Archives/edgar/data/1048477/000104847724000058/bmrn-20240408.htm,BIOMARIN PHARMACEUTICAL INC (BMRN) (CIK 0001048477),BMRN,DEF 14A,DEF 14A,DEF 14A,2024-04-09
1048477,0001308179-23-000635,https://www.sec.gov/Archives/edgar/data/1048477/000130817923000635/bmrn_courtesy-pdf.pdf,BIOMARIN PHARMACEUTICAL INC (BMRN) (CIK 0001048477),BMRN,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2023-04-11
1048477,0001308179-23-000635,https://www.sec.gov/Archives/edgar/data/1048477/000130817923000635/bmrn4152191-def14a.htm,BIOMARIN PHARMACEUTICAL INC (BMRN) (CIK 0001048477),BMRN,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2023-04-11
2010788,0001493152-24-005725,https://www.sec.gov/Archives/edgar/data/2010788/000149315224005725/forms-1.htm,Invizyne Technologies Inc (CIK 0002010788),IZTC,,S-1,S-1,2024-02-09
2010788,0001493152-24-015031,https://www.sec.gov/Archives/edgar/data/2010788/000149315224015031/forms-1a.htm,Invizyne Technologies Inc (IZTC) (CIK 0002010788),IZTC,,S-1/A,S-1/A,2024-04-17
2010788,0001493152-24-006408,https://www.sec.gov/Archives/edgar/data/2010788/000149315224006408/forms-1a.htm,Invizyne Technologies Inc (CIK 0002010788),IZTC,,S-1/A,S-1/A,2024-02-14
1860742,0001308179-23-000138,https://www.sec.gov/Archives/edgar/data/1860742/000130817923000138/blco_courtesy-pdf.pdf,Bausch & Lomb Corp (BLCO) (CIK 0001860742),BLCO,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2023-03-13
1860742,0001308179-23-000138,https://www.sec.gov/Archives/edgar/data/1860742/000130817923000138/blco4122781-def14a.htm,Bausch & Lomb Corp (BLCO) (CIK 0001860742),BLCO,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2023-03-13
1860742,0001308179-24-000628,https://www.sec.gov/Archives/edgar/data/1860742/000130817924000628/lblco2024_def14a-courtesy.pdf,Bausch & Lomb Corp (BLCO) (CIK 0001860742),BLCO,COURTESY PDF OF PROXY STATEMENT,DEF 14A,DEF 14A,2024-04-29
1860742,0001308179-24-000628,https://www.sec.gov/Archives/edgar/data/1860742/000130817924000628/lblco2024_def14a.htm,Bausch & Lomb Corp (BLCO) (CIK 0001860742),BLCO,BAUSCH & LOMB CORP - DEF 14A,DEF 14A,DEF 14A,2024-04-29
1843100,0001213900-23-014856,https://www.sec.gov/Archives/edgar/data/1843100/000121390023014856/f10k2022_schultzespec2.htm,"Schultze Special Purpose Acquisition Corp. II (SAMA, SAMAU, SAMAW) (CIK 0001843100)",,ANNUAL REPORT,10-K,10-K,2023-02-27
1843100,0001213900-23-019587,https://www.sec.gov/Archives/edgar/data/1843100/000121390023019587/ea175090-ars_schultzespecial.pdf,"Schultze Special Purpose Acquisition Corp. II (SAMA, SAMAU, SAMAW) (CIK 0001843100)",,FORM ARS,ARS,ARS,2023-03-13
1167419,0001558370-24-001550,https://www.sec.gov/Archives/edgar/data/1167419/000155837024001550/riot-20231231x10k.htm,"Riot Platforms, Inc. (RIOT) (CIK 0001167419)",RIOT,10-K,10-K,10-K,2024-02-23
1167419,0001140361-23-022079,https://www.sec.gov/Archives/edgar/data/1167419/000114036123022079/ny20007472x3_ars.pdf,"Riot Platforms, Inc. (RIOT) (CIK 0001167419)",RIOT,ARS,ARS,ARS,2023-05-01
1167419,0001558370-24-005199,https://www.sec.gov/Archives/edgar/data/1167419/000155837024005199/riot-20240612xpre14a.htm,"Riot Platforms, Inc. (RIOT) (CIK 0001167419)",RIOT,PRE 14A,PRE 14A,PRE 14A,2024-04-16
1167419,0001558370-24-006123,https://www.sec.gov/Archives/edgar/data/1167419/000155837024006123/riot-20240612xdef14a.htm,"Riot Platforms, Inc. (RIOT) (CIK 0001167419)",RIOT,DEF 14A,DEF 14A,DEF 14A,2024-04-29
1167419,0001558370-23-002704,https://www.sec.gov/Archives/edgar/data/1167419/000155837023002704/riot-20221231x10k.htm,"Riot Platforms, Inc. (RIOT) (CIK 0001167419)",RIOT,10-K,10-K,10-K,2023-03-02
1584879,0001493152-23-009087,https://www.sec.gov/Archives/edgar/data/1584879/000149315223009087/forms-1.htm,"CoLabs Int'l, Corp. (CIK 0001584879)",,,S-1,S-1,2023-03-27
849636,0001493152-23-012542,https://www.sec.gov/Archives/edgar/data/849636/000149315223012542/form10-k.htm,RespireRx Pharmaceuticals Inc. (RSPI) (CIK 0000849636),RSPI,,10-K,10-K,2023-04-17
1872529,0001213900-23-032821,https://www.sec.gov/Archives/edgar/data/1872529/000121390023032821/ea177486ex99-6_mdxhealth.pdf,MDxHealth SA (MDXH) (CIK 0001872529),MDXH,2022 ANNUAL REPORT - CONSOLIDATED FINANCIAL STATEMENTS,6-K,EX-99.6,2023-04-26
1872529,0001213900-23-032556,https://www.sec.gov/Archives/edgar/data/1872529/000121390023032556/f20f2022_mdxhealthsa.htm,MDxHealth SA (MDXH) (CIK 0001872529),MDXH,ANNUAL REPORT,20-F,20-F,2023-04-25
1872529,0001213900-24-037806,https://www.sec.gov/Archives/edgar/data/1872529/000121390024037806/ea0203819-20f_mdxhealt.htm,MDxHealth SA (MDXH) (CIK 0001872529),MDXH,ANNUAL REPORT,20-F,20-F,2024-04-30
1940372,0001493152-23-002255,https://www.sec.gov/Archives/edgar/data/1940372/000149315223002255/forms-1a.htm,SONDORS Inc. (SODR) (CIK 0001940372),,,S-1/A,S-1/A,2023-01-24
1940372,0001493152-23-003748,https://www.sec.gov/Archives/edgar/data/1940372/000149315223003748/forms-1a.htm,SONDORS Inc. (SODR) (CIK 0001940372),,,S-1/A,S-1/A,2023-02-07
1940372,0001493152-23-003992,https://www.sec.gov/Archives/edgar/data/1940372/000149315223003992/forms-1a.htm,SONDORS Inc. (SODR) (CIK 0001940372),,,S-1/A,S-1/A,2023-02-09
1940372,0001493152-23-004162,https://www.sec.gov/Archives/edgar/data/1940372/000149315223004162/forms-1a.htm,SONDORS Inc. (SODR) (CIK 0001940372),,,S-1/A,S-1/A,2023-02-10
1940372,0001493152-23-000700,https://www.sec.gov/Archives/edgar/data/1940372/000149315223000700/forms-1a.htm,SONDORS Inc. (SODR) (CIK 0001940372),,,S-1/A,S-1/A,2023-01-06
911507,0000930413-24-000456,https://www.sec.gov/Archives/edgar/data/911507/000093041324000456/c107419_ncsr.htm,LORD ABBETT INVESTMENT TRUST (CIK 0000911507),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2024-01-31
911507,0000930413-23-000272,https://www.sec.gov/Archives/edgar/data/911507/000093041323000272/c105072_ncsr.htm,LORD ABBETT INVESTMENT TRUST (CIK 0000911507),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-02-03
911507,0000930413-23-001121,https://www.sec.gov/Archives/edgar/data/911507/000093041323001121/c105568_485bpos-ixbrl.htm,LORD ABBETT INVESTMENT TRUST (CIK 0000911507),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2023-03-29
911507,0000930413-24-001081,https://www.sec.gov/Archives/edgar/data/911507/000093041324001081/c107898_485bpos-ixbrl.htm,LORD ABBETT INVESTMENT TRUST (CIK 0000911507),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2024-03-27
737800,0000930413-23-002509,https://www.sec.gov/Archives/edgar/data/737800/000093041323002509/c107185_ncsr.htm,LORD ABBETT MUNICIPAL INCOME FUND INC (CIK 0000737800),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-11-30
737800,0000930413-24-000355,https://www.sec.gov/Archives/edgar/data/737800/000093041324000355/c107352_485bpos-ixbrl.htm,LORD ABBETT MUNICIPAL INCOME FUND INC (CIK 0000737800),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2024-01-25
737800,0000930413-23-000100,https://www.sec.gov/Archives/edgar/data/737800/000093041323000100/c104941_485bpos-ixbrl.htm,LORD ABBETT MUNICIPAL INCOME FUND INC (CIK 0000737800),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2023-01-24
1853112,0001493152-23-013339,https://www.sec.gov/Archives/edgar/data/1853112/000149315223013339/form10-ka.htm,Genesis Unicorn Capital Corp. (GENQ) (CIK 0001853112),,,10-K/A,10-K/A,2023-04-24
1853112,0001493152-23-007259,https://www.sec.gov/Archives/edgar/data/1853112/000149315223007259/form10-k.htm,"Genesis Unicorn Capital Corp. (GENQ, GENQU, GENQW) (CIK 0001853112)",,,10-K,10-K,2023-03-10
1853112,0001493152-23-023459,https://www.sec.gov/Archives/edgar/data/1853112/000149315223023459/formdefm14a.htm,Genesis Unicorn Capital Corp. (GENQ) (CIK 0001853112),,,DEFM14A,DEFM14A,2023-07-05
1703647,0000950170-23-007140,https://www.sec.gov/Archives/edgar/data/1703647/000095017023007140/freq-20221231.htm,"Frequency Therapeutics, Inc. (FREQ) (CIK 0001703647)",KRRO,10-K,10-K,10-K,2023-03-10
1709048,0001709048-23-000013,https://www.sec.gov/Archives/edgar/data/1709048/000170904823000013/gfs-20221231.htm,GLOBALFOUNDRIES Inc. (GFS) (CIK 0001709048),GFS,20-F,20-F,20-F,2023-04-14
1872253,0000894189-23-009340,https://www.sec.gov/Archives/edgar/data/1872253/000089418923009340/ck0001872253-20221231.htm,Total Fund Solution (CIK 0001872253),,485BPOS CROMWELL SUSTAINABLE BALANCED,485BPOS,485BPOS,2023-12-27
1872253,0000894189-23-005672,https://www.sec.gov/Archives/edgar/data/1872253/000089418923005672/cromwellsustainablebalanced.htm,Total Fund Solution (CIK 0001872253),,CROMWELL SUSTAINABLE BALANCED FUND 485APOS,485APOS,485APOS,2023-08-16
1141819,0000894189-23-007993,https://www.sec.gov/Archives/edgar/data/1141819/000089418923007993/ck0001141819-20231031.htm,TRUST FOR PROFESSIONAL MANAGERS (CIK 0001141819),,COLUMN FUNDS 485BPOS,485BPOS,485BPOS,2023-10-31
318154,0001193125-23-093947,https://www.sec.gov/Archives/edgar/data/318154/000119312523093947/d371686ddef14a.htm,AMGEN INC (AMGN) (CIK 0000318154),AMGN,DEF 14A,DEF 14A,DEF 14A,2023-04-06
318154,0001193125-24-099062,https://www.sec.gov/Archives/edgar/data/318154/000119312524099062/d445034ddef14a.htm,AMGEN INC (AMGN) (CIK 0000318154),AMGN,DEF 14A,DEF 14A,DEF 14A,2024-04-17
1835539,0001628280-23-009187,https://www.sec.gov/Archives/edgar/data/1835539/000162828023009187/olk-20221231.htm,Olink Holding AB (publ) (OLK) (CIK 0001835539),OLK,20-F,20-F,20-F,2023-03-27
1713952,0001713952-23-000008,https://www.sec.gov/Archives/edgar/data/1713952/000171395223000008/ck0001713952-20221231.htm,"Vivint Smart Home, Inc. (VVNT) (CIK 0001713952)",,10-K,10-K,10-K,2023-02-24
820892,0001193125-23-290537,https://www.sec.gov/Archives/edgar/data/820892/000119312523290537/d573723dncsrs.htm,NUVEEN INVESTMENT FUNDS INC (CIK 0000820892),,"NUVEEN INVESTMENT FUNDS, INC.",N-CSRS,N-CSRS,2023-12-07
820892,0001193125-23-159739,https://www.sec.gov/Archives/edgar/data/820892/000119312523159739/d486926dncsr.htm,NUVEEN INVESTMENT FUNDS INC (CIK 0000820892),,"NUVEEN INVESTMENT FUNDS, INC.",N-CSR,N-CSR,2023-06-02
1611746,0001213900-23-034606,https://www.sec.gov/Archives/edgar/data/1611746/000121390023034606/f20f2022_scisparc.htm,SciSparc Ltd. (SPRC) (CIK 0001611746),SPRC,ANNUAL REPORT,20-F,20-F,2023-05-01
1611746,0001213900-24-028859,https://www.sec.gov/Archives/edgar/data/1611746/000121390024028859/ea0202882-20f_scisparc.htm,SciSparc Ltd. (SPRC) (CIK 0001611746),SPRC,ANNUAL REPORT,20-F,20-F,2024-04-01
1611746,0001213900-24-017526,https://www.sec.gov/Archives/edgar/data/1611746/000121390024017526/ea0200391-f1_scisparcltd.htm,SciSparc Ltd. (SPRC) (CIK 0001611746),SPRC,REGISTRATION STATEMENT,F-1,F-1,2024-02-27
1967397,0001213900-23-083116,https://www.sec.gov/Archives/edgar/data/1967397/000121390023083116/filename1.htm,LZ Technology Holdings Ltd (CIK 0001967397),LZMH,,DRS/A,DRS/A,2023-11-03
1967397,0001213900-23-069076,https://www.sec.gov/Archives/edgar/data/1967397/000121390023069076/filename1.htm,LZ Technology Holdings Ltd (CIK 0001967397),LZMH,,DRS,DRS,2023-08-21
1967397,0001013762-23-000109,https://www.sec.gov/Archives/edgar/data/1967397/000101376223000109/filename1.htm,LZ Technology Holdings Ltd (CIK 0001967397),LZMH,,DRS/A,DRS/A,2023-10-02
1967397,0001213900-23-098088,https://www.sec.gov/Archives/edgar/data/1967397/000121390023098088/ea190466-f1_lztechnology.htm,LZ Technology Holdings Ltd (CIK 0001967397),LZMH,REGISTRATION STATEMENT,F-1,F-1,2023-12-22
1967397,0001213900-23-093034,https://www.sec.gov/Archives/edgar/data/1967397/000121390023093034/filename1.htm,LZ Technology Holdings Ltd (CIK 0001967397),LZMH,,DRS/A,DRS/A,2023-12-05
1967397,0001213900-24-024591,https://www.sec.gov/Archives/edgar/data/1967397/000121390024024591/ea0201985-f1a1_lztech.htm,LZ Technology Holdings Ltd (LZMH) (CIK 0001967397),LZMH,AMENDMENT NO. 1 TO FORM F-1,F-1/A,F-1/A,2024-03-21
1709626,0000950170-23-011778,https://www.sec.gov/Archives/edgar/data/1709626/000095017023011778/ncna-20221231.htm,NuCana plc (NCNA) (CIK 0001709626),NCNA,20-F,20-F,20-F,2023-04-04
1709626,0000950170-24-034208,https://www.sec.gov/Archives/edgar/data/1709626/000095017024034208/ncna-20231231.htm,NuCana plc (NCNA) (CIK 0001709626),NCNA,20-F,20-F,20-F,2024-03-20
1815776,0001628280-24-013816,https://www.sec.gov/Archives/edgar/data/1815776/000162828024013816/lenz-20240329.htm,"LENZ Therapeutics, Inc. (GRPH, LENZ) (CIK 0001815776)",LENZ,S-1,S-1,S-1,2024-03-29
1815776,0001628280-24-015318,https://www.sec.gov/Archives/edgar/data/1815776/000162828024015318/lenz-20240408.htm,"LENZ Therapeutics, Inc. (LENZ) (CIK 0001815776)",LENZ,S-1/A,S-1/A,S-1/A,2024-04-09
1815776,0001628280-24-015671,https://www.sec.gov/Archives/edgar/data/1815776/000162828024015671/lenztherapeutics424b3.htm,"LENZ Therapeutics, Inc. (LENZ) (CIK 0001815776)",LENZ,424B3,424B3,424B3,2024-04-11
1815776,0001193125-23-289969,https://www.sec.gov/Archives/edgar/data/1815776/000119312523289969/d548341ds4.htm,"Graphite Bio, Inc. (GRPH) (CIK 0001815776)",LENZ,S-4,S-4,S-4,2023-12-06
1815776,0001193125-24-009463,https://www.sec.gov/Archives/edgar/data/1815776/000119312524009463/d548341ds4a.htm,"Graphite Bio, Inc. (GRPH) (CIK 0001815776)",LENZ,S-4/A,S-4/A,S-4/A,2024-01-18
1815776,0001193125-24-030334,https://www.sec.gov/Archives/edgar/data/1815776/000119312524030334/d548341ds4a.htm,"Graphite Bio, Inc. (GRPH) (CIK 0001815776)",LENZ,S-4/A,S-4/A,S-4/A,2024-02-09
1815776,0001193125-24-033857,https://www.sec.gov/Archives/edgar/data/1815776/000119312524033857/d548341d424b3.htm,"Graphite Bio, Inc. (GRPH) (CIK 0001815776)",LENZ,424B3,424B3,424B3,2024-02-13
1815776,0001193125-24-024135,https://www.sec.gov/Archives/edgar/data/1815776/000119312524024135/d548341ds4a.htm,"Graphite Bio, Inc. (GRPH) (CIK 0001815776)",LENZ,S-4/A,S-4/A,S-4/A,2024-02-05
939934,0001104659-23-107159,https://www.sec.gov/Archives/edgar/data/939934/000110465923107159/tm2323149d31_497.htm,SEI INSTITUTIONAL INVESTMENTS TRUST (CIK 0000939934),,497,497,497,2023-10-05
939934,0001104659-23-104829,https://www.sec.gov/Archives/edgar/data/939934/000110465923104829/tm2323149d1_485bpos.htm,SEI INSTITUTIONAL INVESTMENTS TRUST (CIK 0000939934),,485BPOS,485BPOS,485BPOS,2023-09-28
